,0,Variance_A_F,STD_T_L,FI_A_F,FI_A_V,FI_A_L,EN_A_F,EN_A_V,EN_A_L
9248,0,85778.37402,40.23480886,0.912500201,0.166382358,0.563763356,8433614,64342515,7901946
10060,0,81.22558594,15.66167571,0.15975893,0.196982689,0.161333426,864064,66729142,1850596
8104,0,66.25561523,18.50548905,0.233717147,0.194316228,0.302293213,591571,67134344,1784796
3528,0,226.59155269999997,14.25574685,0.23162917100000002,0.197232657,0.20313726899999998,1964365,53019054,15132087
3576,0,75.68359375,11.49893847,0.21497383399999997,0.197718841,0.19218832800000002,1696144,52047058,16314424
4371,0,1121652.3090000001,192.3903496,1.269586115,0.849569548,2.072727052,74431250,111761156,13966101
6892,0,117.9743652,10.383609,0.334603431,0.199477775,0.199162824,369503,64980964,4040976
291,0,1466.9021,25.87401398,0.247769354,0.213008883,0.240604635,2147729,60919563,7022478
7817,0,3846.62085,20.40636366,0.611902197,0.198509955,0.31951945,299487,67229181,2165110
7846,0,71.65527344,13.08684932,0.238608906,0.200617488,0.23969380699999998,360100,65223873,3802256
8797,0,104.4677734,13.49059279,0.227526416,0.196270115,0.178966028,950984,67776422,825688
4066,0,57.00683594,11.67001324,0.486355601,0.199892718,0.20271834600000002,22900,52857622,17099709
254,0,854049.1396,127.1883408,3.6957803,0.25949178100000003,0.486948334,62245038,74429319,12199854
3534,0,81.93359375,11.66119198,0.204947031,0.202655983,0.195607814,1735784,52587405,15564216
7891,0,81851.76538,63.08846212,3.152273218,0.20637993300000002,1.5042358130000002,7131545,78160525,2885212
84,0,169916.625,99.34433489,3.0052005210000003,0.20385695199999998,0.606717603,13771468,68486493,13996992
9653,0,148455.9648,65.59308748,2.7949341530000003,0.5127321029999999,2.238414671,9632588,82143778,8732376
470,0,98.24902344,22.79600752,0.190579108,0.196847644,0.201557022,6078816,44441691,19261544
6443,0,78.88183594,9.591853945,0.227086122,0.201685644,0.195563391,1413424,61628800,6730024
10661,0,396206.7048,59.25543677,3.700034383,0.275657802,2.4646161280000003,29448241,93522973,8550584
7713,0,66472.13965,49.96420594,0.586904348,0.405582445,0.9553380929999999,5708050,67656645,3847003
12,0,835.0898437999999,27.04343566,0.9871695079999999,0.19792624600000003,0.21705624199999998,515166,63278980,6169464
5742,0,123662.8115,75.9833179,1.4159642419999998,0.36320638,1.368384431,9168260,77972726,4810006
10399,0,45.3125,13.08371483,0.21626611199999998,0.197779216,0.21962369199999998,6731736,58138267,4834056
6347,0,67.55371094,10.14407925,0.233873649,0.19897892399999997,0.204893992,1389064,61157181,6700310
5832,0,78.96484375,10.95069517,0.250814666,0.197172282,0.229876124,775060,65294269,3234211
814,0,929.2380370999999,36.72365326,0.29121563899999997,0.205982385,0.254792056,1379385,61284833,6875694
6270,0,814.609375,20.801493899999997,0.86643688,0.20090534100000002,0.16635635699999998,176744,65196359,4463580
8379,0,87.71069336,10.18572646,0.19503819,0.20542231,0.207514785,878203,66423542,2297771
6239,0,173767.4744,94.55491439,4.865987732,0.367398824,3.2620495210000002,11829451,75924884,13238864
8517,0,276180.4688,84.16276548,0.533929292,0.155029305,4.031175733,21772126,82319355,4068694
3890,0,313918.1736,108.41333370000001,8.673832993,0.319279166,3.489686849,20478425,66499025,31471501
9970,0,118.38256840000001,13.13924079,0.219346873,0.19597181800000002,0.211993753,6368691,61806100,1387501
2951,0,99.609375,11.83673935,0.184212703,0.192018628,0.204636715,3930736,46955236,19056104
1429,0,697171.3474,141.87279730000003,0.658033969,1.739330407,2.021518038,54458951,82730439,15485431
31,0,351.7333984,18.23516494,0.43832524799999995,0.217575429,0.198142725,424150,62136446,6938237
8820,0,84.35058594,108.90317879999999,1.060645117,0.19754914699999998,0.239615682,19500,68638184,652279
10401,0,101.3427734,14.2895473,0.200750837,0.198032515,0.21922402100000002,6702936,58151153,4895296
10244,0,62.77709961,14.20138878,0.19398446,0.206454456,0.194742718,5807901,55582499,8426964
5722,0,328884.6563,163.27433,1.12726,0.382349434,0.9221828240000001,23174382,98191683,8606921
7123,0,94.43359375,12.38253401,0.199138387,0.19481809,0.198459952,3497336,62779348,3463016
3316,0,90.625,9.65214061,0.239389343,0.187996133,0.212304768,199400,56437787,13522600
8793,0,83431.5271,146.5973764,1.792655069,0.264253344,0.312090508,7776729,79907124,16415774
9000,0,848.7958983999999,20.6847383,0.369146866,0.22836337899999998,0.18204236,1854616,62098266,6214297
506,0,84.10839844,14.63834861,0.216705993,0.21213229399999997,0.171740301,6085306,44751671,19370744
703,0,42128.52734,149.8884448,0.335651628,0.311252846,0.377652628,6690228,66454237,10613831
10051,0,95.3125,11.43455392,0.264436893,0.19685529300000001,0.246567937,143000,67420864,2075191
6349,0,74.609375,12.06606165,0.190311012,0.205440155,0.202679031,1404264,61668200,6564270
8877,0,1104.560303,36.90935569,2.571970175,0.19875742899999999,0.221612212,416877,62236708,7341583
10683,0,76.34277344,13.14632754,0.20181832600000002,0.19661677100000002,0.206536417,3767516,64278083,1352456
3445,0,139.63842769999997,13.15201832,0.210105961,0.19802528100000003,0.216081455,662407,64466850,4658136
9687,0,4853.319336,43.21851274,0.699550709,0.332398227,0.6850726840000001,3555114,66467945,1079917
1323,0,73.99902344,13.06111685,0.188843647,0.203449457,0.17694068699999999,3075116,47281211,19464564
1577,0,412229.625,288.60472539999995,2.447287503,0.3598072,6.890418476000001,30544296,73514559,7829526
109,0,469834.3086,123.2532327,0.874145119,0.773204397,7.532509192000001,38833956,71664917,17208448
8729,0,2979.907959,35.50362754,0.35646146100000003,0.185586924,0.153589649,4084923,62755524,2743096
8530,0,46175.28101,91.42092163,3.858369277,0.309339556,0.711514113,3467695,79347371,2580473
5752,0,600063.4961,192.9281353,0.678544771,0.399842465,1.3963381069999998,41360744,109265860,12776235
6,0,692.3474121,22.60684268,1.527145768,0.199248698,0.24541764100000002,297445,62838491,6735340
2344,0,123.4724121,13.507484900000001,0.166605022,0.196155629,0.244280419,1087683,65668035,2924416
10135,0,269513.2656,59.19762775,2.32020914,0.36695424299999996,1.537440929,19562290,100263900,10319027
4126,0,239979.8711,80.794438,5.0118860839999995,0.23678396399999999,2.034612077,15574472,59515220,24991982
7734,0,70.09277344,10.34592122,0.24719707300000002,0.200715452,0.215462304,322300,68265144,824697
6407,0,89.74609375,11.47559188,0.22623720100000003,0.196517678,0.211544814,1387544,61510400,6658604
7181,0,77.20092773,12.38726507,0.20692376899999998,0.198195708,0.227378845,2512809,62800446,4576736
8039,0,126544.4844,64.25394983,0.489855715,0.30295019,3.6874305489999997,11781408,89227008,4791481
10398,0,89.03808594,13.07220595,0.21341655,0.196485048,0.209704607,6676296,58060034,4990350
9043,0,102122.7009,55.16089525,0.907934682,0.27343006,0.2797713,10223693,64110889,6600263
10241,0,111.2009277,10.05332462,0.194237195,0.200767239,0.193883549,5692361,55752302,8618684
8440,0,624.9958496,23.754311899999998,0.18927731600000003,0.20739016600000001,0.281959637,1555053,67956622,212784
7900,0,122151.8103,51.91335179,0.591942379,0.120016825,2.249076819,10902569,75385497,4119606
6873,0,248858.6482,74.83683913,2.258008787,0.274670221,1.51551397,17420543,82727167,10913734
5771,0,3023.49585,69.45868932,0.8870472490000001,0.212780312,0.359146154,3203295,64454424,2280771
2896,0,310248.625,71.10417506,0.994912345,0.516698426,0.840697743,27617708,63691782,6639904
9176,0,84456.42188,36.56578177,1.29335937,0.255970065,0.632807719,8217540,67074015,7548442
9857,0,112.60839840000001,12.43479085,0.21328087899999998,0.19970468,0.20151062,6528846,61684662,1184716
5170,0,325554.865,92.35042674,3.4716620519999997,0.656683827,0.926415825,22347489,98245573,5461767
6321,0,58.984375,11.93238601,0.191065137,0.202985762,0.20989139199999998,1972184,62254762,5168991
7964,0,122528.0623,53.19712016,4.240935534,0.171391195,1.205202985,10623603,80225187,3816791
10227,0,107.6813965,12.40462639,0.20335281100000002,0.197757135,0.193780008,5706451,55620060,8364584
5319,0,542287.7283,72.84289702,4.743686649,1.061520147,1.515212072,35075319,97948758,5288851
6026,0,133.37402340000003,12.45655536,0.301489717,0.20216493,0.219944114,188100,66197043,3066976
7041,0,74.58496094,10.26388874,0.170914608,0.20238274,0.193651983,3407876,63121343,3304011
3854,0,90.67089844,12.78697916,0.206129924,0.20011350100000003,0.19261914600000002,749278,60227962,8980053
4618,0,3190.327148,58.74746504,0.60282011,0.18853024399999999,0.226795882,1688314,64424587,3683333
3560,0,74.38964844,12.29320148,0.20610414100000002,0.19571064100000002,0.20250705800000002,1751784,52397757,16045703
877,0,552931.249,165.6793749,5.090226738,0.5529433979999999,0.987469866,40037014,62515130,23151493
2037,0,70.3125,13.23000223,0.20381894399999997,0.20158266100000002,0.207062369,27232024,34735364,7523004
9379,0,419757.0583,49.273687100000004,2.415000981,0.36883751600000003,1.5694055969999998,28895433,95888488,4986626
279,0,542060.6318,110.16138290000002,4.332699089,0.13765491400000002,1.8476576880000002,42127046,68188269,22185717
4545,0,84.93725586,11.51726795,0.196133575,0.19952034600000002,0.217247285,14719373,53253533,756033
10306,0,294124.7188,53.83071701,1.075339029,0.062125142,1.610156004,23550258,96843674,5977342
7926,0,43094.827880000004,29.562698200000003,1.6496035880000002,0.20457534300000002,4.979976463,5117749,66788935,1761010
6708,0,96.06933594,10.37645886,0.204992667,0.207453429,0.20907939899999997,907224,65460567,3466256
2325,0,96.77734375,10.25990375,0.233974917,0.19780965399999997,0.183477433,1471504,65239826,3311096
8477,0,129764.9333,59.87845559,1.2780646420000001,0.149568331,0.533873746,12693457,81099555,2237764
5924,0,261025.9023,97.45793238,1.223702327,0.415885325,6.43285261,19566830,87672659,14295036
9407,0,234532.4365,75.22131247,2.770452567,0.412993049,4.739792764,16711144,94143640,12147039
7551,0,57006.65234,67.44236363,0.481929829,0.224840509,2.5664008380000003,3934116,70504051,7349464
4979,0,407306.2927,94.24693297,0.47498382200000006,0.196897477,1.444041462,26544911,84628199,10141567
10286,0,25865.24609,52.06881855,0.644992786,0.230118551,1.124656557,3147438,66776866,5801902
3198,0,80.37109375,12.29710332,0.362841541,0.20055136,0.197537496,112400,56321976,13377400
8582,0,65.234375,10.94660335,0.21253689399999998,0.206732307,0.214261107,1050704,66752821,1472376
4678,0,95.37475586,10.98381933,0.21039787,0.199685725,0.167874186,2208731,66591960,350064
6779,0,314745.335,107.0814344,10.19422028,0.521600716,2.328380635,22629842,79454847,10120932
2590,0,901848.4961,119.31628140000001,1.00565147,0.295663187,5.478683433,62270126,95805678,10207394
9813,0,83.42358398,12.52644663,0.183550821,0.19205472699999998,0.24317578,6362671,62038481,1166696
5156,0,754395.4131,145.0032193,0.993174612,0.35179500799999996,1.3650724719999998,49081884,104703353,26857861
4812,0,249.57714840000003,14.07260054,0.2166217,0.195216395,0.23223921399999997,639678,66421256,2361776
7312,0,78.4375,9.855201672,0.212410422,0.218869603,0.20419186399999997,14904620,45374306,9108716
3903,0,1118879.999,70.36661112,17.9261401,2.413534009,6.8490065520000005,76878788,91274368,4812429
9365,0,112347.6638,52.02515683,3.366949069,0.255799213,0.22807067,11812213,62239467,7260377
900,0,1247.8710939999999,27.26948844,0.544228494,0.196093735,0.18774213899999997,2355436,60945087,6649948
2959,0,68.359375,12.66049312,0.208142347,0.20180268399999998,0.20299815300000001,3928736,46793021,18979044
3311,0,71.26464844,12.94564961,0.28609997600000003,0.20057617100000003,0.198410883,203700,56515989,13403800
2916,0,488295.5537,95.89560873,0.24372299100000003,0.129638017,0.40551523899999997,34970992,86432776,11214877
355,0,1240739.902,147.2244745,3.179056075,0.7392813859999999,2.185243063,94582274,97134673,25092182
1082,0,283.5693359,18.79078247,9.594550864,0.199498554,0.16091618900000002,21900,61707381,8084060
8042,0,138994.1736,60.84768822,1.9366974890000002,0.218260245,1.313517168,11460029,85075637,4539866
1136,0,98.99902344,11.75664706,2.613587084,0.199359123,0.212284025,9500,61628200,8300004
1307,0,67.87109375,16.15173867,0.20889673,0.20755181,0.182020006,3329496,46754346,19785343
8217,0,72321.23438,67.6388618,1.6135839980000002,0.26752354899999997,3.013868655,5073448,72310159,6366234
7307,0,84.03686523,11.75992765,0.18552592399999998,0.187855445,0.199094365,16120585,45005326,8699324
3876,0,658.736084,31.87866094,0.8799925270000001,0.201900573,0.295436099,433253,65359321,3922149
4038,0,77.31933594,20.54147386,0.31410708600000004,0.20076833600000002,0.202890295,36900,52731582,17128869
9884,0,95.21484375,12.44044406,0.21233819199999998,0.195576709,0.24187197100000002,6567376,61706981,1191636
3967,0,133.9899902,14.83447078,0.205507931,0.194587626,0.214893721,4684441,62156243,2992086
5549,0,76.5625,11.21651919,0.202386945,0.19514048399999998,0.20669699800000002,28499144,22447951,18312084
1835,0,1027723.257,162.2536888,1.078985728,0.559311941,0.33078984899999997,69924676,129406308,18308193
4287,0,117.8083496,13.12079546,0.249209481,0.20112507300000002,0.202659476,583431,65370031,3418411
2494,0,3858.6286619999996,197.6581546,0.146444514,0.259249314,0.22025995399999998,4636501,53107914,13114748
2184,0,972418.697,154.32290369999998,1.435927219,0.500313797,0.902180345,66328843,116511825,14399228
4627,0,53614.71484,94.03654127,1.1548077970000001,0.121420679,2.004033474,3431992,66877192,3841237
8503,0,147331.5146,90.89804637,3.959343683,0.415279949,0.564291326,11349520,88691396,2830831
3455,0,245620.7256,63.99297294,2.49330066,0.552664086,0.888520998,16906192,69054783,4209946
9185,0,143023.988,56.34959932,0.6991681740000001,0.198305436,1.468817794,11754901,69274772,8461610
7001,0,5997.59375,64.17566035,0.42624175200000003,0.22180621399999997,0.272747043,1814262,60855103,6198478
1403,0,373992.0068,121.60078020000002,0.718821748,0.200288565,2.2682607580000003,33257824,84868755,14238962
1226,0,95.45483398,10.722610000000001,0.19541155100000002,0.18747442600000003,0.22017549399999997,6349581,50682530,12978191
2508,0,70.92358398,11.15756295,0.189770771,0.202533192,0.20864525899999997,24461273,31952618,12984400
3945,0,1866.280273,23.03347068,0.207171993,0.190294181,0.31370440899999996,1209900,66537861,3181223
7190,0,536.4648438,12.08369252,0.215108187,0.180948158,0.333754188,16660340,37775404,3112656
9574,0,581194.8005,90.62618399,0.9422184159999999,0.17214717899999998,1.253788503,41018981,98530470,13762654
2688,0,74.90234375,11.97677399,0.204258832,0.20014173100000002,0.20347540600000003,20821200,38144517,10637245
5154,0,12345.40625,51.2463318,2.873348843,0.199702756,1.442398887,1673706,66529680,3595227
2920,0,2409.65625,122.9478888,0.50123799,0.091591566,0.852524818,8821354,51604235,12851269
9369,0,125494.8711,49.94597667,0.516897739,0.31433285699999997,0.487502039,12347678,63032920,7606146
10294,0,414344.875,58.385538399999994,1.316395185,0.40631577799999996,1.82843665,31296668,83904852,7293075
10719,0,10695.124020000001,88.59325809999999,0.388100382,0.19736251100000002,0.37938305200000005,1197502,62877978,7294644
2092,0,131.7927246,11.33534253,0.189990197,0.19861006899999997,0.224446557,30599013,36560161,2027641
3327,0,73.80371094,12.62558012,0.242594707,0.205427385,0.210895768,206100,56512987,13670200
1314,0,127.32006840000001,15.60135711,0.20918335899999999,0.208073865,0.14849000699999998,3029227,47498683,19574197
2824,0,5542.217772999999,39.04984795,0.42905383799999997,0.206128399,1.3971954030000002,2714766,64037599,3953475
5834,0,79.07714844,10.30757458,0.141882672,0.206861829,0.172273311,768500,65548213,3070701
8264,0,77302.41187000001,70.19948556,3.8624721589999997,0.40230841100000003,6.52041308,5552055,70254649,9373472
4134,0,388956.8125,90.64129029,2.819330209,0.7521854029999999,3.284016201,24905336,78727338,42143301
1368,0,161724.2009,91.2193,1.58226417,0.287005491,0.46596186700000003,13390577,66700794,2403186
2532,0,56.03027344,11.14752591,0.202424018,0.20032780600000002,0.19471263100000002,24647364,31986832,12993200
9614,0,66070.52905,47.75710639,8.88611261,0.23246238800000002,1.010193287,4292207,75492974,4706883
4746,0,85.32788086,11.57073187,0.172149757,0.20035655800000002,0.200200011,425203,47649666,21865442
3587,0,79.85839844,13.45039352,0.198269716,0.200899117,0.205058617,1699664,52137858,16247653
1631,0,660035.2498,149.2874449,3.313112082,0.148707279,1.111650789,50331303,76815268,8377257
10276,0,36995.26733,47.75486723,0.342039243,0.223185462,0.26208325600000004,4286961,70292684,2099243
1550,0,795223.3818,137.92319019999996,1.149009013,0.327478834,12.46800367,62327148,82960127,33166495
7011,0,367561.0232,74.49286223,2.420910395,0.112793037,5.331528788,26089909,75616544,16809244
59,0,366346.2439,126.45064409999999,4.973209255,0.307659045,8.91360982,25844399,93467030,17425757
1819,0,768534.2048,114.87860020000001,1.5261293630000001,0.293085066,0.5067713220000001,56752127,84553717,26107531
4085,0,161.69433590000003,19.79967423,0.250046096,0.20305679,0.204743879,1717944,61787600,6598543
2081,0,2882.621094,132.26322820000001,0.287485802,0.175025567,0.506206991,8016090,54573064,8291259
1745,0,364.9335938,15.72713494,0.212828148,0.20083415899999998,0.18154535300000002,2540338,64009623,2866961
10344,0,445654.1951,74.82393233,2.61033493,0.44102760700000004,4.096508567,33674201,78194683,6629317
8307,0,178562.5486,49.70560794,1.842461225,0.284212374,2.851641196,13638057,69079996,2429468
10421,0,24393.08984,160.08720459999998,1.000172058,0.18920316,1.572451354,10125560,59647827,4059704
9261,0,99146.39746000001,51.53049907,1.658771456,0.11466822300000001,0.44923343,9071996,61176905,7802727
3553,0,82.00683594,13.42316641,0.199328665,0.20262095800000002,0.199425767,1719384,52235703,15820768
4244,0,107.8125,13.07158028,0.219042285,0.19978975899999998,0.20852919399999997,7925496,52221866,9864639
1216,0,248949.613,110.42191809999998,0.261030534,0.12433875,0.327330138,21300685,67003981,15368479
7597,0,142604.7849,59.03560689,0.432341104,0.391958698,1.301269045,11532695,81122346,3828173
1209,0,586164.0303,113.774993,2.8213904039999997,0.20066414800000001,1.581670079,43292512,92230786,25254223
915,0,102.9052734,13.89257579,0.616907351,0.20019404899999999,0.182384407,21900,66011655,3944216
7359,0,147041.7634,76.50724409,0.42343913299999997,0.249896158,5.211727905,12020917,91633660,5036998
7175,0,94.87402344,11.96834203,0.204694949,0.19858893100000002,0.218128789,2528610,62609362,4625296
6762,0,371239.4353,99.56811033,1.356033781,0.389657407,2.925801463,26056443,70571309,10866395
1329,0,62.47558594,15.17990261,0.19793473,0.195223722,0.208586644,3022036,47913156,19282904
10109,0,418266.5313,85.09396805,1.837324129,0.5296271889999999,3.5471826560000004,29755042,93573184,11926822
7737,0,836.204834,32.21859845,0.538431326,0.199425233,0.17588442199999998,1034855,67323663,772214
10465,0,148.13061519999997,14.73183965,0.23946638,0.19986063199999998,0.183486025,530223,66534119,2463426
7558,0,120439.8494,67.69713689,0.842663475,0.17744929,2.959540102,10392423,72890126,2529358
9878,0,100.4645996,12.05180873,0.216015232,0.197196436,0.273750864,6554271,61726900,1228476
7802,0,91.13964844,11.45537367,0.23081294100000002,0.206176303,0.200694271,527478,67010664,1813736
3259,0,66.57714844,13.32873863,0.305119558,0.19866473199999998,0.20538553199999998,228700,56301395,13384800
1396,0,932983.449,162.1755106,0.941077513,0.295409058,3.518308399,67300277,89481883,29801275
9449,0,258203.9961,65.70441437,0.960648646,0.25895688,1.228601031,17690376,107588901,6887917
8662,0,128.125,17.61823895,0.193986062,0.198626059,0.24368935,1235864,67076683,1336430
7486,0,278.22241210000004,16.72093298,0.359731605,0.19245582600000002,0.207744313,386407,68388824,434356
10690,0,419192.6211,75.93617379,1.416075861,0.589571544,1.265699658,31622238,86785386,8779301
7266,0,0.0,12.44923285,0.19962854300000002,0.19962852399999997,0.19962851,16321600,45481536,9535744
10037,0,121.0974121,12.93567884,0.35619266200000005,0.19466381600000002,0.171272526,559985,66894782,2150651
1579,0,187821.8044,214.01677200000003,3.5688337239999997,0.564876543,3.558704529,16157243,69357495,4788744
5005,0,352.7099609,148.29061069999997,0.897885226,0.19464240800000002,0.167042095,51900,67773506,1875081
9082,0,129468.7725,58.14568684,1.092568357,1.004665782,0.7317851879999999,12592664,60708244,7156601
1424,0,814387.4919,180.9450776,1.107642168,0.323498071,2.3539995030000003,58746919,99017943,17793098
6316,0,1175.9997560000002,21.38794838,0.284172327,0.195803074,0.21213331,1448555,61864600,6299826
692,0,1236249.0559999999,207.09564269999998,3.39027198,0.152339437,0.668078309,85333119,93112979,16602412
6016,0,3664.616211,34.31881772,0.7136141009999999,0.20927646,0.41545011299999995,603288,63848022,5478695
8621,0,112276.4834,50.52613804,1.819063841,0.155841431,0.352969882,8871148,80436105,3125607
264,0,915201.5603,135.8748985,2.5532181080000003,0.133812988,2.807124,67308619,88331952,20859930
8693,0,14086.66309,49.07445863,0.961570259,0.19394063,0.27442317899999996,2225772,70099321,2032133
1355,0,516.90625,14.88340099,0.19578446100000002,0.198753565,0.289333155,1260746,67565155,304344
5131,0,264.0192871,225.2965315,0.256181609,0.198644189,0.18352737800000002,1264307,67244342,712375
6082,0,96372.28882,56.49138961,0.24679176,0.37392144,0.8670912359999999,6168719,67348550,7262264
387,0,771773.0146,148.7158574,1.4111802230000001,0.278437288,4.834334472,56459766,73036744,13698122
3132,0,2036427.5469999998,145.38968300000002,1.0930615590000001,2.476686602,0.34514837600000003,130352388,140234784,23570866
2057,0,168662.0537,27.80004988,0.441465286,0.20002920800000001,0.36874976200000004,11962392,65440079,3078319
9617,0,288708.6326,76.00223578,0.752080127,1.022437345,0.629723146,19846545,89787004,9006825
10511,0,105.05371090000001,16.24073504,0.19164964399999998,0.195319927,0.247626595,4531916,63911438,1004507
9029,0,83213.00952,50.7391845,0.9853494759999999,0.216536592,0.6786533990000001,8506059,64692136,7575674
3556,0,73.80371094,11.18173734,0.185369388,0.203993528,0.19056900100000002,1745144,52408348,16049387
10768,0,92.87109375,11.94253003,0.187839502,0.19606829399999998,0.26561723800000003,5165656,63615715,303944
2105,0,1300680.371,205.7021108,0.7457631140000001,0.617110956,2.4946355280000003,105360577,144429040,17158394
2866,0,588106.8318,90.64615594,0.659415549,0.319762235,1.372409774,43337203,90218887,18888710
3365,0,62.67089844,12.71824131,0.176904287,0.20208794800000002,0.196246427,185700,56136317,13514000
8063,0,30210.878660000002,66.42814896,1.592836898,0.238062403,1.7917024819999998,2264265,74971871,4245918
8801,0,78.07202148,11.92145519,0.17030245,0.20005714100000002,0.263198532,879923,67482104,967187
4768,0,72.65234375,12.37435881,0.197021963,0.195641273,0.19767015699999999,429102,47733901,21606929
1691,0,510269.6211,141.4962447,0.5859863270000001,1.443192256,4.089327342,45023028,71428976,16581777
6455,0,78.29589844,8.960402801,0.199287931,0.197852657,0.201788137,1401544,61568300,6794024
5619,0,205104.3826,41.59209473,4.639678599999999,0.128353846,1.6122094059999998,19346093,65609330,2388946
5277,0,928330.0056,108.09945390000001,1.369462617,0.365600036,0.334518101,60926943,94178335,16080601
430,0,724714.1775,142.97126619999997,1.6006983590000001,0.119692003,2.7442356830000003,55110039,77537413,17974472
309,0,966357.6406,121.5836742,3.114955068,0.8887862259999999,1.947757866,69207258,80880001,12748126
8308,0,70.99609375,13.78821926,0.23412235,0.20347559199999998,0.16957566300000002,927104,66372078,1982876
2208,0,919957.6267,159.4248176,0.565266536,0.318475102,1.2727680190000001,64160965,104089394,13034310
8701,0,813.3349609,12.28835474,0.197645972,0.19093362,0.254000049,10118396,56217165,2569636
5323,0,88.96484375,17.51795257,1.113363143,0.204868109,0.206802675,53000,49843353,20083844
7210,0,0.0,10.88495189,0.199628571,0.199628532,0.19962854600000002,15618304,44408896,9048064
7741,0,87.86621094,10.14152779,0.272374134,0.199830746,0.181871225,227700,67730864,828414
823,0,178646.6094,101.5592307,1.3760721569999999,0.293509408,0.41794288799999996,18324008,60663103,7368247
4891,0,465056.8376,119.94314140000002,0.617231242,0.22950364899999998,3.3956726589999997,30937339,104459524,8771767
5614,0,865053.0537,187.2784779,5.8883366210000005,3.455884652,7.713030806,58255946,81026422,7219445
1763,0,72.55859375,11.90702917,0.203059231,0.202469535,0.182348597,1842024,64104260,3842416
4958,0,25022.27319,58.31512713,3.112367866,0.15986260800000002,0.59336997,3036929,67355875,4928293
18,0,404.361084,22.91142933,0.629697568,0.199367507,0.182116406,387531,62136104,7081084
4629,0,184254.4023,68.51847379,0.6763371990000001,0.406667764,0.8819887679999999,11898232,77894806,7542504
6554,0,318826.4063,102.95833950000001,0.8482614470000001,1.233347929,4.903840125,23274526,91390831,14474630
635,0,1241.756836,20.34523804,0.20437430899999998,0.19946342600000003,0.16567548599999998,4036588,61437369,4256137
418,0,535877.7813,129.56059209999998,12.77284936,0.7006163440000001,0.921154238,40870274,67446976,16492247
5103,0,487571.9336,155.0549266,1.66169355,0.343577983,2.146546899,31693904,121124472,12598120
9007,0,5869.703125,25.16987209,3.099529276,0.206012346,0.174707043,773822,64033970,5822416
4526,0,58.984375,10.57520501,0.19459918,0.20088517600000003,0.26108383399999996,14726344,53541887,502927
1760,0,121.85058590000001,32.52873955,0.20016375399999997,0.19860316100000003,0.244710094,1774704,64557934,3142296
4107,0,79357.94434,72.93494934,0.976171883,0.47787868,3.0229576689999997,5636544,65584804,12797615
3128,0,1196877.8190000001,115.7717607,3.3626734289999995,1.4444033059999999,1.23926854,77738136,104089514,10637086
8814,0,60.83984375,402.7282301,0.595903859,0.20065259,0.277749784,24200,68886909,604626
10588,0,100.5615234,11.64849776,0.272046277,0.198812238,0.17765968699999998,179700,66894382,2744216
9428,0,416944.6553,58.37146796,1.579257084,0.29187656300000003,1.385291005,28458016,86576765,7462580
8511,0,12773.7334,40.60642604,0.292184974,0.247784093,2.779918345,1728112,68925582,2070824
5157,0,423066.8806,113.3832989,1.564238501,1.190001024,5.982287577,27076373,61567254,7246947
8273,0,12655.19434,59.01909574,2.358568336,0.19909404100000003,0.321864413,1287068,67856684,887570
2002,0,375248.82200000004,107.50606359999999,0.63059612,0.43397813700000004,0.437237905,28959321,90292932,11477276
8111,0,137841.158,60.52685153,0.602797454,0.159201648,2.998733333,11322581,85061506,6005198
10380,0,81.59741211,11.55006722,0.264744661,0.203875088,0.222073768,413703,57312251,12452000
9419,0,299841.9041,73.02736538,1.5907021080000001,0.614825072,1.188106764,20229517,85282873,10790849
7295,0,0.0,18.63364287,0.19962854300000002,0.199355783,0.198684045,16321600,45062536,9159744
5040,0,409103.7888,192.6891566,1.133358032,0.131253879,2.578309904,29605605,93536776,26540092
5481,0,99.58496094,13.31205068,0.196277313,0.19895741100000003,0.21246423899999997,25199244,22208731,21690969
7272,0,0.0,10.18347313,0.19962854300000002,0.19962852399999997,0.19962851,16321600,45481536,9535744
4650,0,223542.96,88.51730057,5.8935628939999996,0.47405516299999995,1.117901188,15214482,77181579,6118090
5193,0,101.6560059,10.4886355,0.228102416,0.200514236,0.203183323,679111,67646144,1241316
2507,0,50.17089844,11.530149,0.20224707600000003,0.200900633,0.177331015,24547804,31990014,12995000
867,0,876713.8748,151.9280129,1.634029461,0.33557492899999997,5.384252612999999,62683143,75011233,14632396
4919,0,435824.9912,132.3184626,0.407649539,0.35830354600000003,2.251031946,28711372,113038502,8708174
603,0,818177.865,167.0151908,4.697827706,0.11564033900000001,1.3158042909999998,59618999,83189035,20540417
2879,0,312524.9023,148.4149062,1.9242846930000002,0.565908171,1.199827014,23086886,66739871,15554434
4427,0,103.0273438,11.08873126,0.31784034899999997,0.20115602600000002,0.183939806,279600,67177703,2141946
2924,0,6761.173584,68.59840531,0.232067243,0.19768496600000002,0.230802239,2595453,52701421,15418964
4638,0,57.98339844,11.65737051,0.846227007,0.20235332600000003,0.190760633,8100,46781576,23223051
7508,0,177332.1318,75.80570965,0.822575275,0.362918532,4.710382394,14409132,94391705,7427089
3066,0,27154.65625,99.11667978,8.025946611,0.279512131,4.936916341,2025194,62458709,10489556
2682,0,65.40527344,9.489251732,0.196429543,0.20551359800000002,0.199207087,20832000,38159704,10689490
4215,0,87.08496094,12.60704168,0.194947155,0.19860742,0.20176312,8044216,52401746,9892654
